subject,condition,experiment,task,item_category,item,response_x,response_y,correct_response_x,correct_response_y,distance
257,Passive,exp01,spatial_placement,target,donut,423,351,186,309,240.69275020241054
257,Passive,exp01,spatial_placement,target,feather,262,397,178,288,137.6117727521886
257,Passive,exp01,spatial_placement,lure,frame,321,352,314,343,11.40175425099138
257,Passive,exp01,spatial_placement,target,gavel,360,364,318,328,55.31726674375732
257,Passive,exp01,spatial_placement,lure,gumballmachine,472,231,500,190,49.64876634922564
257,Passive,exp01,spatial_placement,lure,iron,262,261,285,222,45.27692569068709
257,Passive,exp01,spatial_placement,target,jug,123,300,423,354,304.8212591011329
257,Passive,exp01,spatial_placement,lure,ladle,309,215,333,294,82.56512580987206
257,Passive,exp01,spatial_placement,target,mailbox,462,200,477,199,15.033296378372908
257,Passive,exp01,spatial_placement,target,microscope,171,260,489,358,332.75817044814994
257,Passive,exp01,spatial_placement,target,paperairplane,195,350,385,345,190.06577808748213
257,Passive,exp01,spatial_placement,target,piggybank,189,359,330,202,211.0213259365034
257,Passive,exp01,spatial_placement,target,pretzel,146,205,281,193,135.5322839769182
257,Passive,exp01,spatial_placement,target,purse,206,327,299,319,93.34345183246653
257,Passive,exp01,spatial_placement,lure,racquet,286,333,510,275,231.38712150852302
257,Passive,exp01,spatial_placement,target,remote,437,246,371,199,81.02468759581859
257,Passive,exp01,spatial_placement,target,rubikscube,349,187,450,267,128.84486796143648
257,Passive,exp01,spatial_placement,lure,seashell,353,358,201,358,152.0
257,Passive,exp01,spatial_placement,lure,shoppingcart,204,173,494,233,296.1418578992169
257,Passive,exp01,spatial_placement,lure,starfish,380,338,237,201,198.0353503796734
257,Passive,exp01,spatial_placement,target,straightener,423,264,459,233,47.50789408087881
257,Passive,exp01,spatial_placement,lure,tapemeasure,176,273,189,230,44.9221548904324
257,Passive,exp01,spatial_placement,lure,trumpet,201,139,133,232,115.20850663036997
257,Passive,exp01,spatial_placement,lure,walkietalkie,189,337,393,246,223.37636401374252
258,Passive,exp01,spatial_placement,target,alarmclock,34,269,119,361,125.25573839150046
258,Passive,exp01,spatial_placement,target,applecore,109,394,392,350,286.40006983239374
258,Passive,exp01,spatial_placement,lure,bikepump,311,364,439,350,128.76334882255898
258,Passive,exp01,spatial_placement,target,binoculars,328,172,270,339,176.78518037437414
258,Passive,exp01,spatial_placement,lure,blender,140,379,333,170,284.48198536990003
258,Passive,exp01,spatial_placement,target,broom,473,137,219,186,258.68320393871727
258,Passive,exp01,spatial_placement,target,camcorder,370,266,272,363,137.88763541376724
258,Passive,exp01,spatial_placement,target,dogbowl,152,424,246,210,233.73489255992567
258,Passive,exp01,spatial_placement,lure,doghouse,401,124,215,277,240.8422720371156
258,Passive,exp01,spatial_placement,target,donut,79,371,186,309,123.664869708418
258,Passive,exp01,spatial_placement,target,feather,89,296,178,288,89.35882720806042
258,Passive,exp01,spatial_placement,target,fishbowl,302,382,129,290,195.94131774590065
258,Passive,exp01,spatial_placement,lure,frame,264,395,314,343,72.13875518748573
258,Passive,exp01,spatial_placement,target,gavel,107,395,318,328,221.38202275704322
258,Passive,exp01,spatial_placement,target,gramophone,389,323,436,237,98.00510190801293
258,Passive,exp01,spatial_placement,lure,gumballmachine,520,39,500,190,152.31874474272692
258,Passive,exp01,spatial_placement,lure,hairclip,229,219,390,170,168.2914139223983
258,Passive,exp01,spatial_placement,lure,hanger,144,367,164,360,21.18962010041709
258,Passive,exp01,spatial_placement,lure,iron,61,220,285,222,224.0089283934906
258,Passive,exp01,spatial_placement,target,jug,22,252,423,354,413.7692593704854
258,Passive,exp01,spatial_placement,lure,ladle,385,267,333,294,58.59180830116101
258,Passive,exp01,spatial_placement,target,laptop,56,215,175,219,119.06720791217035
258,Passive,exp01,spatial_placement,target,mailbox,454,354,477,199,156.69716015295236
258,Passive,exp01,spatial_placement,target,microscope,460,158,489,358,202.09156340629363
258,Passive,exp01,spatial_placement,lure,milkshake,59,355,210,220,202.5487595617411
258,Passive,exp01,spatial_placement,lure,mortarpestle,157,304,280,367,138.19551367537227
258,Passive,exp01,spatial_placement,target,paperairplane,441,174,385,345,179.93609976877903
258,Passive,exp01,spatial_placement,lure,pear,459,332,145,369,316.17242131469976
258,Passive,exp01,spatial_placement,lure,pen,345,156,185,337,241.58021442162848
258,Passive,exp01,spatial_placement,target,piggybank,298,418,330,202,218.3575050232989
258,Passive,exp01,spatial_placement,target,pretzel,106,401,281,193,271.82531155137116
258,Passive,exp01,spatial_placement,target,purse,129,351,299,319,172.9855485293497
258,Passive,exp01,spatial_placement,lure,racquet,520,182,510,275,93.53608929178085
258,Passive,exp01,spatial_placement,target,rubikscube,231,461,450,267,292.56964982718216
258,Passive,exp01,spatial_placement,lure,seashell,311,194,201,358,197.47404892795407
258,Passive,exp01,spatial_placement,lure,shoppingcart,113,475,494,233,451.3590588434002
258,Passive,exp01,spatial_placement,target,skates,433,339,178,237,274.6434051638597
258,Passive,exp01,spatial_placement,lure,starfish,105,66,237,201,188.80942773071476
258,Passive,exp01,spatial_placement,target,straightener,462,122,459,233,111.04053313993049
258,Passive,exp01,spatial_placement,lure,toiletpaper,434,406,422,366,41.7612260356422
258,Passive,exp01,spatial_placement,lure,walkietalkie,405,329,393,246,83.86298349093002
259,Passive,exp01,spatial_placement,target,alarmclock,472,259,119,361,367.441151750862
259,Passive,exp01,spatial_placement,target,applecore,415,348,392,350,23.08679276123039
259,Passive,exp01,spatial_placement,lure,bikepump,364,278,439,350,103.96634070698074
259,Passive,exp01,spatial_placement,lure,blender,306,177,333,170,27.892651361962706
259,Passive,exp01,spatial_placement,lure,bowlingball,419,296,466,175,129.80754985747168
259,Passive,exp01,spatial_placement,target,broom,150,65,219,186,139.29106216839614
259,Passive,exp01,spatial_placement,target,cactus,70,161,167,189,100.96038827183659
259,Passive,exp01,spatial_placement,target,camcorder,264,299,272,363,64.4980619863884
259,Passive,exp01,spatial_placement,lure,cereal,200,280,348,349,163.29421300217592
259,Passive,exp01,spatial_placement,target,dogbowl,303,232,246,210,61.09828148156051
259,Passive,exp01,spatial_placement,lure,doghouse,308,295,215,277,94.72592042308166
259,Passive,exp01,spatial_placement,target,donut,150,393,186,309,91.3892772703669
259,Passive,exp01,spatial_placement,target,feather,151,212,178,288,80.65358020571685
259,Passive,exp01,spatial_placement,target,fishbowl,65,214,129,290,99.35793878699377
259,Passive,exp01,spatial_placement,lure,frame,298,327,314,343,22.627416997969522
259,Passive,exp01,spatial_placement,target,gavel,358,331,318,328,40.11234224026316
259,Passive,exp01,spatial_placement,target,gramophone,456,256,436,237,27.586228448267445
259,Passive,exp01,spatial_placement,lure,gumballmachine,208,228,500,190,294.462221685567
259,Passive,exp01,spatial_placement,lure,hairclip,436,207,390,170,59.033888572581766
259,Passive,exp01,spatial_placement,lure,hanger,237,240,164,360,140.45995870709916
259,Passive,exp01,spatial_placement,lure,iron,225,303,285,222,100.80178569846865
259,Passive,exp01,spatial_placement,target,jug,371,251,423,354,115.3819743287486
259,Passive,exp01,spatial_placement,lure,ladle,382,317,333,294,54.12947441089743
259,Passive,exp01,spatial_placement,lure,landline,159,219,145,410,191.51240168720145
259,Passive,exp01,spatial_placement,target,mailbox,430,302,477,199,113.21660655575224
259,Passive,exp01,spatial_placement,target,microscope,479,342,489,358,18.867962264113206
259,Passive,exp01,spatial_placement,lure,milkshake,330,308,210,220,148.8086019019062
259,Passive,exp01,spatial_placement,lure,mortarpestle,326,412,280,367,64.35060217278468
259,Passive,exp01,spatial_placement,target,paperairplane,391,327,385,345,18.973665961010276
259,Passive,exp01,spatial_placement,lure,pear,69,197,145,369,188.04254837669055
259,Passive,exp01,spatial_placement,target,pretzel,387,241,281,193,116.36150566231085
259,Passive,exp01,spatial_placement,target,purse,275,379,299,319,64.62197768561404
259,Passive,exp01,spatial_placement,lure,racquet,471,256,510,275,43.382023926967726
259,Passive,exp01,spatial_placement,target,remote,475,356,371,199,188.32153355365392
259,Passive,exp01,spatial_placement,target,rubikscube,422,219,450,267,55.569775957799216
259,Passive,exp01,spatial_placement,lure,seashell,189,222,201,358,136.5283853270081
259,Passive,exp01,spatial_placement,lure,shoppingcart,429,94,494,233,153.44705927452634
259,Passive,exp01,spatial_placement,target,skates,150,299,178,237,68.0294054067798
259,Passive,exp01,spatial_placement,target,soccerball,455,395,90,270,385.8108344772085
259,Passive,exp01,spatial_placement,lure,starfish,243,168,237,201,33.54101966249684
259,Passive,exp01,spatial_placement,target,straightener,185,254,459,233,274.8035662068453
259,Passive,exp01,spatial_placement,lure,tapemeasure,216,348,189,230,121.0495766204905
259,Passive,exp01,spatial_placement,lure,trumpet,146,133,133,232,99.84988733093293
259,Passive,exp01,spatial_placement,lure,walkietalkie,56,124,393,246,358.4034040016919
259,Passive,exp01,spatial_placement,lure,wateringcan,124,196,207,235,91.706052144883
262,Passive,exp01,spatial_placement,target,alarmclock,125,173,119,361,188.09572031282372
262,Passive,exp01,spatial_placement,target,applecore,398,270,392,350,80.22468448052632
262,Passive,exp01,spatial_placement,lure,blender,123,254,333,170,226.17692189964916
262,Passive,exp01,spatial_placement,lure,bowlingball,494,102,466,175,78.18567643756751
262,Passive,exp01,spatial_placement,target,broom,180,315,219,186,134.7664646712972
262,Passive,exp01,spatial_placement,target,cactus,129,189,167,189,38.0
262,Passive,exp01,spatial_placement,target,camcorder,184,309,272,363,103.24727599312246
262,Passive,exp01,spatial_placement,target,dogbowl,180,320,246,210,128.2809416865966
262,Passive,exp01,spatial_placement,lure,doghouse,424,238,215,277,212.60761980700502
262,Passive,exp01,spatial_placement,target,donut,196,299,186,309,14.142135623730951
262,Passive,exp01,spatial_placement,target,feather,170,350,178,288,62.51399843235114
262,Passive,exp01,spatial_placement,target,fishbowl,173,299,129,290,44.91102314577124
262,Passive,exp01,spatial_placement,lure,frame,142,228,314,343,206.90335908341362
262,Passive,exp01,spatial_placement,target,gavel,465,203,318,328,192.96113598338914
262,Passive,exp01,spatial_placement,target,gramophone,461,166,436,237,75.27283706623525
262,Passive,exp01,spatial_placement,lure,gumballmachine,429,50,500,190,156.97452022541748
262,Passive,exp01,spatial_placement,lure,hanger,172,303,164,360,57.55866572463264
262,Passive,exp01,spatial_placement,lure,iron,378,192,285,222,97.71898484941399
262,Passive,exp01,spatial_placement,target,jug,387,220,423,354,138.7515765676196
262,Passive,exp01,spatial_placement,lure,ladle,360,137,333,294,159.3047394147456
262,Passive,exp01,spatial_placement,lure,landline,187,181,145,410,232.81967270830015
262,Passive,exp01,spatial_placement,target,mailbox,69,165,477,199,409.41421567893804
262,Passive,exp01,spatial_placement,target,microscope,455,357,489,358,34.0147027033899
262,Passive,exp01,spatial_placement,lure,milkshake,232,264,210,220,49.193495504995376
262,Passive,exp01,spatial_placement,target,paperairplane,469,222,385,345,148.94629904767692
262,Passive,exp01,spatial_placement,lure,pear,407,205,145,369,309.0954545120326
262,Passive,exp01,spatial_placement,lure,pen,220,137,185,337,203.03940504246953
262,Passive,exp01,spatial_placement,target,pretzel,192,286,281,193,128.7245120402482
262,Passive,exp01,spatial_placement,target,purse,253,324,299,319,46.2709412050371
262,Passive,exp01,spatial_placement,target,rubikscube,385,237,450,267,71.58910531638176
262,Passive,exp01,spatial_placement,lure,seashell,144,281,201,358,95.80187889597991
262,Passive,exp01,spatial_placement,target,skates,153,145,178,237,95.33624704172071
262,Passive,exp01,spatial_placement,target,soccerball,119,199,90,270,76.69419795525604
262,Passive,exp01,spatial_placement,lure,starfish,416,141,237,201,188.7882411592417
262,Passive,exp01,spatial_placement,target,straightener,205,336,459,233,274.0894014733149
262,Passive,exp01,spatial_placement,lure,tapemeasure,91,221,189,230,98.41239759298622
262,Passive,exp01,spatial_placement,lure,toiletpaper,395,157,422,366,210.7368026710095
262,Passive,exp01,spatial_placement,lure,trumpet,146,168,133,232,65.30696746902278
263,Passive,exp01,spatial_placement,target,alarmclock,319,173,119,361,274.4886154287642
263,Passive,exp01,spatial_placement,target,applecore,420,344,392,350,28.635642126552707
263,Passive,exp01,spatial_placement,lure,bikepump,335,154,439,350,221.8828519737386
263,Passive,exp01,spatial_placement,target,binoculars,269,337,270,339,2.23606797749979
263,Passive,exp01,spatial_placement,lure,bowlingball,147,267,466,175,332.00150602068055
263,Passive,exp01,spatial_placement,target,broom,261,228,219,186,59.39696961966999
263,Passive,exp01,spatial_placement,target,cactus,162,227,167,189,38.3275357934736
263,Passive,exp01,spatial_placement,target,camcorder,268,342,272,363,21.37755832643195
263,Passive,exp01,spatial_placement,lure,cereal,347,331,348,349,18.027756377319946
263,Passive,exp01,spatial_placement,target,dogbowl,225,214,246,210,21.37755832643195
263,Passive,exp01,spatial_placement,lure,doghouse,214,243,215,277,34.0147027033899
263,Passive,exp01,spatial_placement,target,donut,146,285,186,309,46.647615158762406
263,Passive,exp01,spatial_placement,target,feather,54,180,178,288,164.43843832875572
263,Passive,exp01,spatial_placement,target,fishbowl,110,286,129,290,19.4164878389476
263,Passive,exp01,spatial_placement,lure,frame,117,260,314,343,213.77090541044166
263,Passive,exp01,spatial_placement,target,gavel,327,341,318,328,15.811388300841896
263,Passive,exp01,spatial_placement,target,gramophone,77,335,436,237,372.1357279273249
263,Passive,exp01,spatial_placement,lure,gumballmachine,492,121,500,190,69.46221994724903
263,Passive,exp01,spatial_placement,lure,hairclip,261,331,390,170,206.30559856678636
263,Passive,exp01,spatial_placement,lure,hanger,147,356,164,360,17.46424919657298
263,Passive,exp01,spatial_placement,lure,iron,125,329,285,222,192.4811679100062
263,Passive,exp01,spatial_placement,target,jug,193,167,423,354,296.42705679475347
263,Passive,exp01,spatial_placement,lure,ladle,363,206,333,294,92.97311439335567
263,Passive,exp01,spatial_placement,lure,landline,53,429,145,410,93.94147114027967
263,Passive,exp01,spatial_placement,target,laptop,262,156,175,219,107.41508273980894
263,Passive,exp01,spatial_placement,target,mailbox,418,190,477,199,59.682493245507096
263,Passive,exp01,spatial_placement,target,microscope,418,363,489,358,71.17583859709698
